ID,CFR_prediction,gold,rawLevenshteinED,phonemewiseLevenshteinED,featureED,pred_phone_length,gold_phone_length
328,*/pəkˈa/,/pəkˈa/,0,0.0,0.0,4,4
329,*/pəe̯netˈa/,/pənətˈa/,2,0.3333333333333333,0.4230769230769231,7,6
330,*/pət͡sj̊/,/pət͡sˈi/,1,0.25,0.11538461538461539,4,4
331,*/pəsˈa/,/pəsˈa/,0,0.0,0.0,4,4
332,*/peɡretˈa?1j̊/,/pred͡ʒetˈa/,5,0.7142857142857143,2.0576923076923075,9,7
333,*/plət͡ʃˈe/,/plət͡ʃe̯ˈa/,2,0.3333333333333333,0.4423076923076923,5,6
334,*/plɨnd͡ʒˈe/,/plɨnd͡ʒˈe/,0,0.0,0.0,6,6
335,*/rˈide/,/rˈɨde/,1,0.25,0.038461538461538464,4,4
336,*/rˈəs/,/rˈɨs/,1,0.3333333333333333,0.057692307692307696,3,3
337,*/sufe?1j̊/,/suferˈi/,2,0.3333333333333333,0.15384615384615385,6,6
338,*/supərˈa/,/supərˈa/,0,0.0,0.0,6,6
339,*/suspərˈa/,/suspinˈa/,2,0.2857142857142857,0.1346153846153846,7,7
340,*/timˈe/,/temˈe/,1,0.25,0.038461538461538464,4,4
341,*/timo̯ˈare/,/temo̯ˈare/,1,0.14285714285714285,0.038461538461538464,7,7
342,*/trimlˈa/,/tremurˈa/,3,0.42857142857142855,0.7884615384615384,6,7
343,*/t?1ˈist͡sj̊/,/trˈist/,3,0.6,0.75,6,5
344,*/turbˈa/,/turbˈa/,0,0.0,0.0,5,5
345,*/turburˈa/,/tulburˈa/,1,0.14285714285714285,0.038461538461538464,7,7
346,*/ertˈute/,/vɨrtˈute/,2,0.2857142857142857,0.7307692307692307,6,7
347,*/t͡ʃert͡ʃetˈa/,/t͡ʃert͡ʃetˈa/,0,0.0,0.0,7,7
348,*/kud͡ʒetˈa/,/kud͡ʒetˈa/,0,0.0,0.0,6,6
349,*/kuno̯ˈaʃt͡ʃe/,/kuno̯ˈaʃte/,1,0.125,0.19230769230769232,8,8
350,*/krˈede/,/krˈede/,0,0.0,0.0,5,5
351,*/intelesʒˈune/,/ɨnt͡selept͡ʃˈune/,4,0.36363636363636365,0.40384615384615385,11,11
352,*/intelˈept/,/ɨnt͡selˈept/,2,0.25,0.11538461538461539,8,8
353,*/intelˈed͡ʒe/,/ɨnt͡selˈed͡ʒe/,2,0.25,0.11538461538461539,8,8
354,*/ʒudekˈa/,/ʒudekˈa/,0,0.0,0.0,6,6
355,*/mˈinte/,/mˈinte/,0,0.0,0.0,5,5
356,*/mɨnʒˈune/,/mint͡ʃˈunə/,3,0.42857142857142855,0.19230769230769232,7,7
357,*/mint͡sˈi?1j̊/,/mint͡sˈi/,2,0.4,1.2307692307692308,7,5
358,*/pərˈe/,/pəre̯ˈa/,2,0.4,0.34615384615384615,4,5
359,*/pərt͡ʃˈepe/,/prit͡ʃˈepe/,2,0.2857142857142857,0.5192307692307693,7,7
360,*/ʃt͡ʃj̊/,/ʃtˈi/,2,0.6666666666666666,0.3076923076923077,3,3
361,*/sɨnetˈos/,/sənətˈos/,2,0.2857142857142857,0.11538461538461539,7,7
362,*/indekˈa/,/vindekˈa/,1,0.14285714285714285,0.6923076923076923,6,7
363,*/ertˈos/,/vɨrtˈos/,2,0.3333333333333333,0.7307692307692307,5,6
364,*/arˈand͡ʒə/,/rˈɨje/,5,1.25,1.6923076923076923,6,4
365,*/kˈae̯d͡ʒə/,/t͡ʃe̯ˈat͡sə/,4,0.8,0.6346153846153846,5,5
366,*/kət͡sˈel/,/kət͡sˈel/,0,0.0,0.0,5,5
367,*/kˈoʃj̊/,/kˈoʃ/,1,0.3333333333333333,0.5,4,3
368,*/t͡ʃˈimə/,/t͡ʃˈumə/,1,0.25,0.15384615384615385,4,4
369,*/dururˈos/,/dururˈos/,0,0.0,0.0,7,7
370,*/fjˈewre/,/fjˈor/,3,0.75,1.0384615384615385,6,4
371,*/f?1ˈiɡurə/,/frˈiɡurj/,2,0.2857142857142857,0.21153846153846154,7,7
372,*/d͡ʒˈime/,/d͡ʒˈeme/,1,0.25,0.038461538461538464,4,4
373,*/d͡ʒˈimət/,/d͡ʒe̯ˈamət/,2,0.3333333333333333,0.4423076923076923,5,6
374,*/ɡˈutə/,/ɡˈutə/,0,0.0,0.0,4,4
375,*/d͡ʒət͡ʃˈe/,/zət͡ʃe̯ˈa/,3,0.6,0.6153846153846154,4,5
376,*/d͡ʒət͡ʃˈe/,/d͡ʒət͡ʃe̯ˈa/,2,0.4,0.4423076923076923,4,5
377,*/ləe̯sʒunˈa/,/leʃinˈa/,5,0.8333333333333334,1.1153846153846154,8,6
378,*/lɨnd͡ʒˈesk/,/lɨnd͡ʒˈesk/,0,0.0,0.0,7,7
379,*/lˈand͡ʒed/,/lˈɨnt͡ʃed/,2,0.3333333333333333,0.15384615384615385,6,6
380,*/lɨnɡo̯ˈare/,/lɨnɡo̯ˈare/,0,0.0,0.0,8,8
381,*/mu?1ˈi?1j̊/,/murˈi/,3,0.75,1.2692307692307692,6,4
382,*/mo̯ˈarte/,/mo̯ˈarte/,0,0.0,0.0,6,6
383,*/mˈort/,/mˈort/,0,0.0,0.0,4,4
384,*/nˈae̯/,/nˈeɡ/,2,0.6666666666666666,0.3076923076923077,3,3
385,*/ut͡ʃˈide/,/ut͡ʃˈide/,0,0.0,0.0,5,5
386,*/pe?1j̊/,/pjerˈi/,3,0.6,0.6153846153846154,4,5
387,*/pet͡sˈid͡ʒine/,/pet͡ʃˈind͡ʒine/,2,0.2222222222222222,0.75,8,9
388,*/purˈonʒ/,/purˈoj/,2,0.4,0.8461538461538461,6,5
389,*/pustu?1e̯ˈawə/,/puʃke̯ˈa/,6,1.0,2.576923076923077,10,6
390,*/rəpˈune/,/rəpˈune/,0,0.0,0.0,6,6
391,*/tuʃj̊/,/tuʃˈi/,1,0.25,0.11538461538461539,4,4
392,*/tˈuʃj̊/,/tˈuse/,2,0.5,0.2692307692307692,4,4
393,*/mˈank/,/mˈɨnk/,1,0.25,0.11538461538461539,4,4
394,*/mˈut/,/mˈut/,0,0.0,0.0,3,3
395,*/ˈorb/,/ˈorb/,0,0.0,0.0,3,3
396,*/skjˈop/,/ʃkjˈop/,1,0.2,0.11538461538461539,5,5
397,*/skjupˈa/,/ʃkjopˈa/,2,0.3333333333333333,0.15384615384615385,6,6
398,*/sˈurd/,/sˈurd/,0,0.0,0.0,4,4
399,*/brˈakəe̯/,/brˈat͡ʃe/,3,0.6,0.7115384615384616,6,5
400,*/kəmˈasd͡ʒə/,/kəmˈaʃə/,2,0.3333333333333333,0.6730769230769231,7,6
401,*/ˈind͡ʒə/,/ˈije/,3,1.0,0.9615384615384616,4,3
402,*/mˈɨnekə/,/mˈɨnekə/,0,0.0,0.0,6,6
403,*/pəlʒo̯ˈarə/,/pəjo̯ˈarə/,2,0.2857142857142857,0.7115384615384616,8,7
404,*/sˈarekə/,/sˈarikə/,1,0.16666666666666666,0.038461538461538464,6,6
405,*/vstimˈɨnt/,/veʃmˈɨnt/,3,0.42857142857142855,0.9807692307692307,8,7
406,*/kəld͡ʒəmˈɨnt/,/kəlt͡səmˈɨnt/,1,0.1111111111111111,0.15384615384615385,9,9
407,*/əjˈel/,/inˈel/,2,0.5,0.36538461538461536,4,4
408,*/brɨsd͡ʒˈarə/,/brət͡sˈarə/,3,0.42857142857142855,0.6923076923076923,8,7
409,*/t͡ʃert͡ʃˈel/,/t͡ʃert͡ʃˈel/,0,0.0,0.0,6,6
410,*/kurˈunə/,/kunˈunə/,1,0.16666666666666666,0.038461538461538464,6,6
411,*/mərd͡ʒe̯ˈawə/,/mərd͡ʒe̯ˈa/,2,0.3333333333333333,1.0192307692307692,8,6
412,*/bˈalʒ/,/bˈalt͡s/,1,0.25,0.21153846153846154,4,4
413,*/brət͡ʃˈire/,/brət͡ʃˈire/,0,0.0,0.0,7,7
414,*/t͡ʃˈinɡurə/,/kˈinɡə/,3,0.6,1.4423076923076923,7,5
415,*/fˈasd͡ʒə/,/fˈaʃə/,2,0.5,0.6730769230769231,5,4
416,*/fəʃʃo̯ˈarə/,/fɨʃio̯ˈarə/,2,0.25,0.40384615384615385,8,8
417,*/fˈir/,/fˈir/,0,0.0,0.0,3,3
418,*/ɡˈim/,/ɡˈem/,1,0.3333333333333333,0.038461538461538464,3,3
419,*/leɡətˈurə/,/leɡətˈurə/,0,0.0,0.0,8,8
420,*/e̯ˈatə/,/bˈatə/,1,0.25,0.2692307692307692,4,4
421,*/kəld͡ʒˈa/,/kəlt͡sˈa/,1,0.2,0.15384615384615385,5,5
422,*/int͡ʃˈind͡ʒe/,/ɨnt͡ʃˈind͡ʒe/,1,0.14285714285714285,0.038461538461538464,7,7
423,*/kuswˈe/,/ko̯ˈase/,4,0.8,1.0384615384615385,5,5
424,*/dskˈulʒ/,/deskˈult͡s/,2,0.2857142857142857,0.9615384615384616,6,7
425,*/dskəld͡ʒˈa/,/deskəlt͡sˈa/,2,0.25,0.9038461538461539,7,8
426,*/dskuld͡ʒˈa/,/deskult͡sˈa/,2,0.25,0.9038461538461539,7,8
427,*/imbrəkˈa/,/ɨmbrəkˈa/,1,0.14285714285714285,0.038461538461538464,7,7
428,*/isurˈa/,/ɨnsurˈa/,2,0.3333333333333333,0.5,5,6
429,*/ifɨsʒurˈa/,/ɨnfəʃurˈa/,5,0.625,1.0192307692307692,8,8
430,*/inbst͡sj̊/,/ɨnveʃtˈi/,6,0.8571428571428571,1.0769230769230769,6,7
431,*/suwmetˈe/,/sumetˈe/,1,0.16666666666666666,0.3269230769230769,7,6
432,*/sufurekˈa/,/suflekˈa/,2,0.2857142857142857,0.8269230769230769,8,7
433,*/t͡ʃˈinə/,/t͡ʃˈinə/,0,0.0,0.0,4,4
434,*/prˈanʒ/,/prˈɨnz/,2,0.4,0.23076923076923078,5,5
435,*/bukˈatə/,/bukˈatə/,0,0.0,0.0,6,6
436,*/t͡ʃˈir/,/t͡ʃˈir/,0,0.0,0.0,3,3
437,*/frstˈurə/,/friptˈurə/,2,0.25,0.9230769230769231,7,8
438,*/lˈard/,/lˈard/,0,0.0,0.0,4,4
439,*/mˈurd͡ʒə/,/mo̯ˈare/,4,0.8,0.7307692307692307,5,5
440,*/merˈində/,/merˈinde/,1,0.14285714285714285,0.057692307692307696,7,7
441,*/pˈɨne/,/pˈɨjne/,1,0.2,0.38461538461538464,4,5
442,*/pəsˈat/,/pəsˈat/,0,0.0,0.0,5,5
443,*/plət͡ʃˈintə/,/plət͡ʃˈintə/,0,0.0,0.0,8,8
444,*/sˈare/,/sˈare/,0,0.0,0.0,4,4
445,*/sˈeɡ/,/sˈew/,1,0.3333333333333333,0.23076923076923078,3,3
446,*/to̯ˈartə/,/tˈurtə/,2,0.4,0.6923076923076923,6,5
447,*/ˈipt/,/vˈipt/,1,0.25,0.6923076923076923,3,4
448,*/zˈimə/,/ze̯ˈamə/,2,0.4,0.46153846153846156,4,5
449,*/mˈust/,/mˈust/,0,0.0,0.0,4,4
450,*/po̯ˈaskə/,/pˈuskə/,2,0.4,0.8076923076923077,6,5
451,*/inˈaz/,/vinˈat͡s/,2,0.4,0.7884615384615384,4,5
452,*/kupərtˈorʒ/,/kərpətˈor/,4,0.5,1.4807692307692308,9,8
453,*/ɡrətˈarʒ/,/ɡrətˈar/,1,0.16666666666666666,0.5384615384615384,7,6
454,*/lˈinɡurə/,/lˈinɡurə/,0,0.0,0.0,7,7
455,*/ˈas/,/vˈas/,1,0.3333333333333333,0.6923076923076923,2,3
456,*/bəte̯ˈaturə/,/bətˈəturə/,2,0.25,0.5384615384615384,9,8
457,*/kəp?1ˈor/,/kəpriˈor/,2,0.2857142857142857,0.6153846153846154,6,7
458,*/kˈasə/,/kˈasə/,0,0.0,0.0,4,4
459,*/t͡ʃelˈarʒ/,/t͡ʃelˈar/,1,0.2,0.5384615384615384,6,5
460,*/ko̯ˈarte/,/kˈurte/,2,0.4,0.6923076923076923,6,5
461,*/kuperimˈɨnt/,/koperəmˈɨnt/,2,0.2,0.1346153846153846,10,10
462,*/krˈat͡sj̊/,/ɡrˈatje/,4,0.6666666666666666,0.5384615384615384,5,6
463,*/kˈulme/,/kˈulme/,0,0.0,0.0,5,5
464,*/fəjˈastrə/,/fere̯ˈastrə/,3,0.3333333333333333,0.5576923076923077,8,9
465,*/funtˈɨnə/,/fɨntˈɨnə/,1,0.14285714285714285,0.11538461538461539,7,7
466,*/uʃʃˈor/,/uʃˈor/,1,0.25,0.46153846153846156,5,4
467,*/ˈosʒ/,/ˈuʃə/,3,1.0,0.4423076923076923,3,3
468,*/po̯ˈartə/,/po̯ˈartə/,0,0.0,0.0,6,6
469,*/pˈuz/,/pˈut͡s/,1,0.3333333333333333,0.09615384615384616,3,3
470,*/skˈarə/,/skˈarə/,0,0.0,0.0,5,5
471,*/stˈer/,/stˈur/,1,0.25,0.19230769230769232,4,4
472,*/tˈində/,/tˈində/,0,0.0,0.0,5,5
473,*/tetˈinə/,/t͡sɨt͡sˈɨnə/,4,0.6666666666666666,0.2692307692307692,6,6
474,*/trəd͡ʒe̯ˈaptə/,/tre̯ˈaptə/,2,0.2857142857142857,1.0961538461538463,9,7
475,*/armˈarʒ/,/armˈar/,1,0.2,0.5384615384615384,6,5
476,*/kəpətˈanʒ/,/kəpətˈɨj/,3,0.42857142857142855,0.9230769230769231,8,7
477,*/pˈat/,/pˈat/,0,0.0,0.0,3,3
478,*/sko̯ˈard͡ʒə/,/sko̯ˈart͡sə/,1,0.14285714285714285,0.15384615384615385,7,7
479,*/strˈat/,/strˈat/,0,0.0,0.0,5,5
480,*/ˈəmətə/,/mˈət/,3,1.0,1.1538461538461537,5,3
481,*/fˈilʒ/,/fˈiw/,2,0.6666666666666666,0.9230769230769231,4,3
482,*/fˈild͡ʒə/,/fˈije/,3,0.75,0.9615384615384616,5,4
483,*/frˈatre/,/frˈate/,1,0.2,0.40384615384615385,6,5
484,*/d͡ʒˈimn/,/d͡ʒe̯ˈamən/,3,0.5,0.9230769230769231,4,6
485,*/mˈəmə/,/mˈumə/,1,0.25,0.17307692307692307,4,4
486,*/nepo̯ˈate/,/nepˈot/,3,0.6,1.4423076923076923,7,5
487,*/nepo̯ˈatə/,/nepo̯ˈatə/,0,0.0,0.0,7,7
488,*/pˈap/,/pˈap/,0,0.0,0.0,3,3
489,*/sˈor/,/sˈor/,0,0.0,0.0,3,3
490,*/tˈatə/,/tˈatə/,0,0.0,0.0,4,4
491,*/ˈer/,/vˈər/,2,0.6666666666666666,0.6538461538461539,2,3
492,*/bərbˈat/,/bərbˈat/,0,0.0,0.0,6,6
493,*/kusˈoprw̍/,/kˈuskru/,4,0.6666666666666666,1.1153846153846154,7,6
494,*/fəld͡ʒˈastrw̍/,/fjˈastru/,4,0.5714285714285714,1.4038461538461537,9,7
495,*/d͡ʒˈiner/,/d͡ʒˈinere/,1,0.16666666666666666,0.5384615384615384,5,6
496,*/ˈum/,/ˈom/,1,0.5,0.038461538461538464,2,2
497,*/mə?1ˈit/,/mərˈit/,1,0.2,0.038461538461538464,5,5
498,*/nˈur/,/nˈor/,1,0.3333333333333333,0.038461538461538464,3,3
499,*/sˈoprw̍/,/sˈokru/,2,0.4,0.19230769230769232,5,5
500,*/so̯ˈazə/,/so̯ˈat͡sə/,1,0.2,0.09615384615384616,5,5
501,*/sˈoz/,/sˈot͡s/,1,0.3333333333333333,0.09615384615384616,3,3
502,*/spˈurʒ/,/spˈur/,1,0.25,0.5384615384615384,5,4
503,*/fəld͡ʒˈɨn/,/fˈin/,4,1.3333333333333333,1.8269230769230769,6,3
504,*/nˈon/,/nˈun/,1,0.3333333333333333,0.038461538461538464,3,3
505,*/o̯ˈarpɨn/,/o̯ˈarfən/,2,0.3333333333333333,0.15384615384615385,6,6
506,*/ˈed/,/vˈəduv/,4,0.8,2.1923076923076925,2,5
507,*/kurunˈa/,/kununˈa/,1,0.16666666666666666,0.038461538461538464,6,6
508,*/kredˈind͡ʒə/,/kredˈint͡sə/,1,0.125,0.15384615384615385,8,8
509,*/ze̯ˈastrəe̯/,/zˈestre/,4,0.6666666666666666,0.8461538461538461,8,6
510,*/uspˈəz/,/ospˈət͡s/,2,0.4,0.1346153846153846,5,5
511,*/inusurˈa/,/ɨnsurˈa/,2,0.3333333333333333,0.9615384615384616,7,6
512,*/ləsˈa/,/ləsˈa/,0,0.0,0.0,4,4
513,*/məretˈa/,/məritˈa/,1,0.16666666666666666,0.038461538461538464,6,6
514,*/nˈupd͡ʒəe̯/,/nˈunt͡si/,4,0.8,0.9230769230769231,6,5
515,*/pet͡sj̊/,/pet͡sˈi/,1,0.25,0.11538461538461539,4,4
516,*/lˈume/,/lˈume/,0,0.0,0.0,4,4
517,*/kˈae̯r/,/t͡ʃˈer/,3,1.0,0.5961538461538461,4,3
518,*/t͡ʃˈert͡ʃin/,/t͡ʃe̯ˈarkən/,4,0.5714285714285714,0.7884615384615384,6,7
519,*/skəpətˈa/,/skəpətˈa/,0,0.0,0.0,7,7
520,*/lut͡ʃe̯ˈafər/,/lut͡ʃe̯ˈafər/,0,0.0,0.0,8,8
521,*/lˈunə/,/lˈunə/,0,0.0,0.0,4,4
522,*/rəsə?1j̊/,/rəsərˈi/,2,0.3333333333333333,0.15384615384615385,6,6
523,*/so̯ˈare/,/so̯ˈare/,0,0.0,0.0,5,5
524,*/ˈajre/,/ˈajer/,2,0.5,0.5384615384615384,4,4
525,*/ˈawrə/,/ˈawrə/,0,0.0,0.0,4,4
526,*/ˈastrw̍/,/ˈawstru/,2,0.3333333333333333,0.7692307692307693,5,6
527,*/brˈumə/,/brˈumə/,0,0.0,0.0,5,5
528,*/f?1ˈiɡ/,/frˈiɡ/,1,0.25,0.038461538461538464,4,4
529,*/d͡ʒˈer/,/d͡ʒˈer/,0,0.0,0.0,3,3
530,*/ɡrˈandine/,/ɡrˈindinə/,2,0.25,0.1346153846153846,8,8
531,*/nˈuer/,/nˈor/,2,0.6666666666666666,0.5769230769230769,4,3
532,*/nˈind͡ʒe/,/nˈind͡ʒe/,0,0.0,0.0,5,5
533,*/nˈee/,/ne̯ˈa/,2,0.6666666666666666,0.19230769230769232,3,3
534,*/plo̯ˈae/,/plowˈa/,3,0.6,0.5,5,5
535,*/pluˈa/,/plowˈa/,2,0.4,0.46153846153846156,4,5
536,*/ple̯ˈa/,/plo̯ˈaje/,3,0.5,0.8076923076923077,4,6
537,*/ro̯ˈae/,/rˈowə/,3,0.75,0.4423076923076923,4,4
538,*/ʃˈarin/,/sˈenin/,3,0.6,0.19230769230769232,5,5
539,*/sˈet͡ʃetə/,/sˈet͡ʃetə/,0,0.0,0.0,6,6
540,*/tunˈa/,/tunˈa/,0,0.0,0.0,4,4
541,*/ˈint/,/vˈɨnt/,2,0.5,0.6923076923076923,3,4
542,*/dˈatə/,/dˈatə/,0,0.0,0.0,4,4
543,*/o̯ˈarə/,/o̯ˈarə/,0,0.0,0.0,4,4
544,*/ˈalbə/,/ˈalba/,1,0.25,0.09615384615384616,4,4
545,*/d͡ʒˈe/,/zˈi/,2,1.0,0.21153846153846154,2,2
546,*/o̯ˈaze/,/ˈazj/,2,0.6666666666666666,0.7307692307692307,4,3
547,*/jˈe?1j̊/,/jˈerj/,2,0.5,0.07692307692307693,4,4
548,*/mˈɨne/,/mˈɨjne/,1,0.2,0.38461538461538464,4,5
549,*/me?1ˈize/,/mˈerizə/,4,0.6666666666666666,0.25,6,6
550,*/no̯ˈapte/,/no̯ˈapte/,0,0.0,0.0,6,6
551,*/ʃˈarə/,/se̯ˈarə/,2,0.4,0.5384615384615384,4,5
552,*/dumnekə/,/dumˈinikə/,2,0.25,0.7115384615384616,7,8
553,*/mˈart͡sj̊/,/mˈart͡sj/,1,0.2,0.038461538461538464,5,5
554,*/sˈambət/,/sˈɨmbətə/,2,0.2857142857142857,0.6730769230769231,6,7
555,*/septimˈɨnə/,/səptəmˈɨnə/,2,0.2222222222222222,0.15384615384615385,9,9
556,*/ˈine?1j̊/,/vˈinerj/,3,0.5,0.7692307692307693,5,6
557,*/ɑp?1ˈire/,/prjˈer/,5,1.0,1.3846153846153846,6,5
558,*/aɡˈust/,/aɡˈust/,0,0.0,0.0,5,5
559,*/kərindˈɑrʒ/,/kərindˈar/,2,0.25,0.6153846153846154,9,8
560,*/mje/,/mˈaj/,2,0.6666666666666666,0.2692307692307692,3,3
561,*/mˈarʒ/,/mˈart͡s/,1,0.25,0.21153846153846154,4,4
562,*/mˈase/,/mˈes/,2,0.6666666666666666,0.6923076923076923,4,3
563,*/atˈumnə/,/to̯ˈamnə/,3,0.5,1.0769230769230769,6,6
564,*/ejˈernə/,/jˈarnə/,2,0.4,0.38461538461538464,6,5
565,*/e̯ˈarə/,/vˈarə/,1,0.25,0.25,4,4
566,*/pəimˈɨnt/,/pəmˈɨnt/,1,0.16666666666666666,0.4230769230769231,7,6
567,*/ɑrˈinə/,/arˈinə/,1,0.2,0.07692307692307693,5,5
568,*/lˈut/,/lˈut/,0,0.0,0.0,3,3
569,*/pjˈatrə/,/pjˈatrə/,0,0.0,0.0,6,6
570,*/pˈurere/,/pˈulbere/,2,0.2857142857142857,0.6153846153846154,6,7
571,*/ʃˈes/,/ʃˈes/,0,0.0,0.0,3,3
572,*/kərbˈune/,/kərbˈune/,0,0.0,0.0,7,7
573,*/mˈarmrw̍/,/mˈarmurə/,2,0.2857142857142857,0.9230769230769231,6,7
574,*/ˈawr/,/ˈawr/,0,0.0,0.0,3,3
575,*/plˈumb/,/plˈumb/,0,0.0,0.0,5,5
576,*/kre̯ˈastə/,/kre̯ˈastə/,0,0.0,0.0,7,7
577,*/ɡrˈum/,/ɡrˈum/,0,0.0,0.0,4,4
578,*/muntet͡ʃˈel/,/munt͡ʃˈel/,2,0.3333333333333333,1.3461538461538463,8,6
579,*/rˈipə/,/rˈɨpə/,1,0.25,0.038461538461538464,4,4
580,*/skˈarə/,/skˈarə/,0,0.0,0.0,5,5
581,*/ˈale/,/vˈale/,1,0.25,0.6923076923076923,3,4
582,*/ˈalbʒ/,/ˈalbie/,2,0.4,0.6153846153846154,4,5
583,*/kˈurə/,/kˈure/,1,0.25,0.057692307692307696,4,4
584,*/sukˈa/,/uskˈa/,2,0.5,1.0,4,4
585,*/fˈund/,/fˈund/,0,0.0,0.0,4,4
586,*/lˈak/,/lˈak/,0,0.0,0.0,3,3
587,*/mˈare/,/mˈare/,0,0.0,0.0,4,4
588,*/mˈard͡ʒine/,/mˈard͡ʒine/,0,0.0,0.0,7,7
589,*/rəsˈa/,/revərsˈa/,3,0.42857142857142855,1.4615384615384615,4,7
590,*/sekˈa/,/sˈeka/,2,0.5,0.15384615384615385,4,4
591,*/sˈek/,/sˈek/,0,0.0,0.0,3,3
592,*/ˈundə/,/ˈundə/,0,0.0,0.0,4,4
593,*/ˈad/,/vˈad/,1,0.3333333333333333,0.6923076923076923,2,3
594,*/t͡ʃˈep/,/t͡ʃˈep/,0,0.0,0.0,3,3
595,*/flo̯ˈare/,/flo̯ˈare/,0,0.0,0.0,6,6
596,*/fo̯ˈald͡ʒə/,/fo̯ˈaje/,3,0.6,0.9615384615384616,6,5
597,*/fˈolʒ/,/fˈoj/,2,0.6666666666666666,0.8461538461538461,4,3
598,*/frˈond͡ʒə/,/frˈunzə/,2,0.3333333333333333,0.21153846153846154,6,6
599,*/nujˈawə/,/nujˈa/,2,0.5,1.0192307692307692,6,4
600,*/pˈald͡ʒə/,/pˈaje/,3,0.75,0.9615384615384616,5,4
601,*/pˈumə/,/po̯ˈamə/,2,0.4,0.7115384615384616,4,5
602,*/rədet͡ʃˈinə/,/rədət͡ʃˈinə/,1,0.125,0.057692307692307696,8,8
603,*/rˈəm/,/rˈam/,1,0.3333333333333333,0.09615384615384616,3,3
604,*/rəʃˈinə/,/rəʃˈinə/,0,0.0,0.0,6,6
605,*/simˈɨnd͡ʒə/,/səmˈɨnt͡sə/,2,0.2857142857142857,0.25,7,7
606,*/spˈin/,/spˈin/,0,0.0,0.0,4,4
607,*/e̯ˈarɡə/,/vˈarɡə/,1,0.2,0.25,5,5
608,*/ˈarbure/,/ˈarbore/,1,0.16666666666666666,0.038461538461538464,6,6
609,*/kˈarpɨn/,/kˈarpen/,1,0.16666666666666666,0.07692307692307693,6,6
610,*/fˈaɡ/,/fˈaɡ/,0,0.0,0.0,3,3
611,*/frˈapsin/,/frˈasin/,1,0.16666666666666666,0.6153846153846154,7,6
612,*/ʒune̯ˈapər/,/ʒne̯ˈapən/,2,0.2857142857142857,0.9230769230769231,8,7
613,*/mɨstˈet͡ʃin/,/meste̯ˈakən/,5,0.5555555555555556,0.9038461538461539,8,9
614,*/pədˈure/,/pədˈure/,0,0.0,0.0,6,6
615,*/pˈin/,/pˈin/,0,0.0,0.0,3,3
616,*/plˈatɨn/,/pˈaltin/,3,0.5,0.7307692307692307,6,6
617,*/tˈelʒ/,/tˈej/,2,0.6666666666666666,0.7692307692307693,4,3
618,*/ˈulm/,/ˈulm/,0,0.0,0.0,3,3
619,*/t͡ʃe̯ˈarəs/,/t͡ʃirˈeʃ/,4,0.8,0.7884615384615384,6,5
620,*/t͡ʃedˈond͡ʒə/,/ɡutˈəje/,7,1.1666666666666667,1.6153846153846154,7,6
621,*/kutˈonʒ/,/ɡutˈuj/,4,0.8,0.9230769230769231,6,5
622,*/mˈər/,/mˈər/,0,0.0,0.0,3,3
623,*/nˈut͡ʃe/,/nˈuk/,2,0.6666666666666666,0.8846153846153846,4,3
624,*/pjˈesek/,/pjˈersek/,1,0.14285714285714285,0.38461538461538464,6,7
625,*/pˈər/,/pˈər/,0,0.0,0.0,3,3
626,*/pˈum/,/pˈom/,1,0.3333333333333333,0.038461538461538464,3,3
627,*/pˈumə/,/po̯ˈamə/,2,0.4,0.7115384615384616,4,5
628,*/prˈun/,/prˈun/,0,0.0,0.0,4,4
629,*/kˈorn/,/kˈorn/,0,0.0,0.0,4,4
630,*/mˈor/,/mˈur/,1,0.3333333333333333,0.038461538461538464,3,3
631,*/pərˈumbə/,/porˈumbə/,1,0.14285714285714285,0.1346153846153846,7,7
632,*/aˈua/,/aˈuə/,1,0.3333333333333333,0.09615384615384616,3,3
633,*/ˈizə/,/vˈit͡sə/,2,0.5,0.7884615384615384,3,4
634,*/jˈederə/,/jˈederə/,0,0.0,0.0,6,6
635,*/ləwrˈuskə/,/ləwrˈuskə/,0,0.0,0.0,8,8
636,*/səˈuk/,/sˈok/,2,0.6666666666666666,0.6153846153846154,4,3
637,*/sˈorb/,/sˈorb/,0,0.0,0.0,4,4
638,*/tˈufə/,/tˈufə/,0,0.0,0.0,4,4
639,*/ɡrˈɨn/,/ɡrˈɨw/,1,0.25,0.34615384615384615,4,4
640,*/ˈorʒ/,/ˈorz/,1,0.3333333333333333,0.11538461538461539,3,3
641,*/mˈəlʒ/,/mˈej/,3,1.0,0.7692307692307693,4,3
642,*/sekˈare/,/sekˈarə/,1,0.16666666666666666,0.057692307692307696,6,6
643,*/ˈalʒ/,/ˈaj/,2,1.0,0.8076923076923077,3,2
644,*/kəwrˈekur/,/kurˈekj/,4,0.6666666666666666,1.5769230769230769,8,6
645,*/kukˈurbətə/,/kurkubˈetə/,4,0.4444444444444444,1.1730769230769231,9,9
646,*/lɨstˈukə/,/ləptˈukə/,2,0.2857142857142857,0.25,7,7
647,*/leɡˈume/,/leɡˈumə/,1,0.16666666666666666,0.057692307692307696,6,6
648,*/lˈinte/,/lˈinte/,0,0.0,0.0,5,5
649,*/nˈap/,/nˈap/,0,0.0,0.0,3,3
650,*/pjˈepine/,/pˈepene/,2,0.3333333333333333,0.5,7,6
651,*/pˈor/,/pˈur/,1,0.3333333333333333,0.038461538461538464,3,3
